id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1497300505009164291,1497300505009164291,2022-02-25 20:00:33 UTC,2022-02-25,20:00:33,+0000,745683107118997504,livenetwork2018,LiveNetwork,,Dividend Increase | Cisco Systems $CSCO #Dividend  https://t.co/RkietmtUk6  https://t.co/HtNFWuBkVC,en,[],['http://dlvr.it/SKg25v'],['https://pbs.twimg.com/media/FMd63_4UUAAcyEz.jpg'],0,0,0,['dividend'],['csco'],https://twitter.com/LiveNetwork2018/status/1497300505009164291,False,,1,https://pbs.twimg.com/media/FMd63_4UUAAcyEz.jpg,,,,,,,[],,,,
1497304459692625925,1497304459692625925,2022-02-25 20:16:16 UTC,2022-02-25,20:16:16,+0000,936694661766410241,urabuspenguin,Lord Nikon,,"My fellow peers in Cisco's customer community recently asked interesting questions around #APIClarity to Justin Cohen, Innovation Architect at Cisco Innovations. Here's his response!  #DevOps #Kubernetes #CiscoGateway #CiscoETI  https://t.co/Br686vZotD  https://t.co/muB2eQBX3M",en,[],['https://infl.tv/kBWI'],['https://pbs.twimg.com/media/FMd-eN6XsAIk5G2.jpg'],0,0,0,"['apiclarity', 'devops', 'kubernetes', 'ciscogateway', 'ciscoeti']",[],https://twitter.com/urabusPenguin/status/1497304459692625925,False,,1,https://pbs.twimg.com/media/FMd-eN6XsAIk5G2.jpg,,,,,,,[],,,,
1497304332819218439,1497304332819218439,2022-02-25 20:15:46 UTC,2022-02-25,20:15:46,+0000,936694661766410241,urabuspenguin,Lord Nikon,,"For all my #DevSec peers, Cisco Innovation Labs is launching an #APIClarity edition challenge (Feb 24 - 27) with up to $10,000 in prizes up for grabs. Check it out!  #Kubernetes #CloudNative #CiscoGateway #CiscoETI  https://t.co/wd74tE0mRr  https://t.co/VIjVW7Q0LJ",en,[],['https://infl.tv/kBWH'],['https://pbs.twimg.com/media/FMd-WziWQAE-25v.png'],0,0,0,"['devsec', 'apiclarity', 'kubernetes', 'cloudnative', 'ciscogateway', 'ciscoeti']",[],https://twitter.com/urabusPenguin/status/1497304332819218439,False,,1,https://pbs.twimg.com/media/FMd-WziWQAE-25v.png,,,,,,,[],,,,
1497303666633560065,1496665559705944067,2022-02-25 20:13:07 UTC,2022-02-25,20:13:07,+0000,2951320729,jayy_roldan,Joe Roldan,,@cisco_matick41 Ima check ! Thanks bro,en,[],[],[],0,0,0,[],[],https://twitter.com/Jayy_Roldan/status/1497303666633560065,False,,0,,,,,,,,"[{'screen_name': 'cisco_matick41', 'name': 'Cisco Lopez', 'id': '1445130200484696070'}]",,,,
1497303631456096260,1497303631456096260,2022-02-25 20:12:58 UTC,2022-02-25,20:12:58,+0000,1457306403652132867,jasoncaptaindr1,jason captain drake,,"this,  martian university,  is, ""Novell schools""  its, networks engineering,  ""cable guy,  fucks, the problem of ""who is younger, and who is older,  when you are, 24,  ""he still thinks,  ""it doesnt play role in career,  and, ""blows you on, Cisco,",en,[],[],[],0,0,0,[],[],https://twitter.com/jasoncaptaindr1/status/1497303631456096260,False,,0,,,,,,,,[],,,,
1497303254467858435,1497303254467858435,2022-02-25 20:11:29 UTC,2022-02-25,20:11:29,+0000,223619689,ndbridge,Bridge OC #MicrosoftTeams #Cisco #Ringcentral,,"Made in the USA, Bridge Operator Console for Cisco and Microsoft Unified Communications. #MicrosoftTeams #Cisco  https://t.co/Lmei3XhzBL  https://t.co/w0goxaeUNy",en,[],['http://www.bridgeoc.com'],['https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png'],0,0,0,"['microsoftteams', 'cisco']",[],https://twitter.com/ndbridge/status/1497303254467858435,False,,1,https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png,,,,,,,[],,,,
1497303248922976257,1497303248922976257,2022-02-25 20:11:27 UTC,2022-02-25,20:11:27,+0000,1633201718,sandalinhax,Mizukage,,último dia na repro e foi último dia dos R2s tbm mds há um cisco de chorar odeio fim de ciclos  https://t.co/mjTXgkbZE7,pt,[],[],[],1,0,0,[],[],https://twitter.com/sandalinhax/status/1497303248922976257,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1461112766626992135/pu/img/U9c0qKhIXOt5JIQh.jpg,,,,,,,[],,,,
1497303195541852163,1497255192110288896,2022-02-25 20:11:15 UTC,2022-02-25,20:11:15,+0000,1255466263352094722,roncross_67,Ukraine has earned its Democracy 🇺🇸 🇺🇦 🌵 💉,,@ThatEricAlper If you're goin' to San Fran-Cisco Be sure to wear some flowers in your hair...,en,[],[],[],0,0,0,[],[],https://twitter.com/RonCross_67/status/1497303195541852163,False,,0,,,,,,,,"[{'screen_name': 'ThatEricAlper', 'name': 'Eric Alper 🎧', 'id': '22018221'}]",,,,
1497303095717466114,1497303095717466114,2022-02-25 20:10:51 UTC,2022-02-25,20:10:51,+0000,149109780,cybersecdn,Cyber Security Daily News,,Cisco firewall users must update or risk missing out on security intelligence updates  https://t.co/QnxZj1r3fz #threatintel,en,[],['https://www.cisco.com/c/en/us/support/docs/field-notices/723/fn72332.html?emailclick=CNSemail'],[],0,0,0,['threatintel'],[],https://twitter.com/CyberSecDN/status/1497303095717466114,False,,0,,,,,,,,[],,,,
1497303057373310982,1497289707843055617,2022-02-25 20:10:42 UTC,2022-02-25,20:10:42,+0000,1542261199,alejandrosadiz,Alejandro الكسندر 🔸,,"@ReneGood @edelamadrid Generalmente los empresarios que están a la expectativa de ""apoyos de gobierno"" son los que más explotan porque el dinero no lo reinvierten.   Pero hay muchas grandes empresas en México que pagan muy bien, ve a DHL, Cisco, Bimbo, Coca Cola, AT&amp;T... Necesitamos más de ellas.",es,[],[],[],1,0,0,[],[],https://twitter.com/alejandrosadiz/status/1497303057373310982,False,,0,,,,,,,,"[{'screen_name': 'ReneGood', 'name': 'Rene Bueno', 'id': '30290488'}, {'screen_name': 'edelamadrid', 'name': 'Enrique de la Madrid', 'id': '225288825'}]",,,,
1497302883703865344,1496525547962347525,2022-02-25 20:10:00 UTC,2022-02-25,20:10:00,+0000,1483195003971244036,howard7050,Howard,,@DrAndrewSchwarz I think Cisco was more lucky than smart. Cisco conducted analysis to understand the business and future impact. Although the aggressive timeline and budget was luck! Many risk could have realized and cause major issues that would derail the implementation.,en,[],[],[],0,0,0,[],[],https://twitter.com/Howard7050/status/1497302883703865344,False,,0,,,,,,,,"[{'screen_name': 'DrAndrewSchwarz', 'name': 'Dr. Andrew Schwarz', 'id': '859579674007146496'}]",,,,
1497302499459579914,1497302499459579914,2022-02-25 20:08:29 UTC,2022-02-25,20:08:29,+0000,1133912372509384705,diegolopessx,Diego,,caiu um cisco no meu olho,pt,[],[],[],0,0,0,[],[],https://twitter.com/diegolopessx/status/1497302499459579914,False,https://twitter.com/clistenescarlos/status/1496905721656778753,0,,,,,,,,[],,,,
1497302357859717126,1497302357859717126,2022-02-25 20:07:55 UTC,2022-02-25,20:07:55,+0000,966798690491891712,angelfireeast24,angelfireeast,,I'm so glad Catilin will be third wheeling Frost and ChillLame and not WA and it's always so cringe when she third wheels them at team parties after Cisco got a gf,en,[],[],[],0,0,1,[],[],https://twitter.com/angelfireeast24/status/1497302357859717126,False,,0,,,,,,,,[],,,,
1497302225751879682,1496980435850743809,2022-02-25 20:07:23 UTC,2022-02-25,20:07:23,+0000,628983567,ibarra3julia,JULES ✨,,@cisco_flores10 yeah &amp; i have to use premium gas 🙄 kill me now !,en,[],[],[],0,0,1,[],[],https://twitter.com/Ibarra3Julia/status/1497302225751879682,False,,0,,,,,,,,"[{'screen_name': 'cisco_flores10', 'name': 'Cisco Anthony', 'id': '1202778912'}]",,,,
1497301939536736260,1497301939536736260,2022-02-25 20:06:15 UTC,2022-02-25,20:06:15,+0000,48117689,carlossolisd,Carlos Solis,,"#Leido en ""Irrompible"" de Cisco Garcia  «Encuentra lo que amas y deja que te mate». Charles Bukowski  #MeGusta #Frases #FrasesMotivadoras  https://t.co/Y0CuOjmKCY",es,[],[],['https://pbs.twimg.com/media/FMd7_TpXsAEQv2q.jpg'],0,0,0,"['leido', 'megusta', 'frases', 'frasesmotivadoras']",[],https://twitter.com/carlossolisd/status/1497301939536736260,False,,1,https://pbs.twimg.com/media/FMd7_TpXsAEQv2q.jpg,,,,,,,[],,,,
1497301631947399172,1497301631947399172,2022-02-25 20:05:02 UTC,2022-02-25,20:05:02,+0000,453374754,saplatinamerica,saplatinamerica,,Reserva un espacio en tu calendario para conmemorar el #DíaInternacionaldelaMujer. ♀ ¡Únete a personalidades latinoamericanas para hablar sobre la importancia de la equidad de género para un mañana más sostenible! Suscribirse:  https://t.co/jUMRkWbks0 @cristinapalmaka @Cisco  https://t.co/9X6RFS7cVs,es,"[{'screen_name': 'cristinapalmaka', 'name': 'cristina palmaka', 'id': '33598246'}, {'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}]",['https://sap.to/6019KwBbF'],['https://pbs.twimg.com/media/FMd75hBWUA027-L.jpg'],0,0,0,['díainternacionaldelamujer'],[],https://twitter.com/SAPLatinAmerica/status/1497301631947399172,False,,1,https://pbs.twimg.com/media/FMd75hBWUA027-L.jpg,,,,,,,[],,,,
1497301467195129861,1497301467195129861,2022-02-25 20:04:22 UTC,2022-02-25,20:04:22,+0000,763794992955621376,rhinonetworkshq,Rhino Networks,,📣 EXCITING NEWS! Meraki has just increased the maximum bandwidth capabilities for all MX67 and MX68 models from 450 Mbps to 600 Mbps.    https://t.co/TWiWHzzkpK  #Cisco #Meraki #MX67 #MX68 #Security #TechNews  https://t.co/1I1Rje7xvU,en,[],['https://www.rhinonetworks.com/shop/category/security-appliances'],['https://pbs.twimg.com/media/FMd7v-YXwAEEmMb.jpg'],0,0,0,"['cisco', 'meraki', 'mx67', 'mx68', 'security', 'technews']",[],https://twitter.com/RhinoNetworksHQ/status/1497301467195129861,False,,1,https://pbs.twimg.com/media/FMd7v-YXwAEEmMb.jpg,,,,,,,[],,,,
1497301110222118917,1497301110222118917,2022-02-25 20:02:57 UTC,2022-02-25,20:02:57,+0000,1258523065157328898,tiagoborges03,Tiago,,Caiu um cisco aqui no meus olhos❤ https://t.co/FNHgSJtxll,pt,[],['https://www.instagram.com/reel/CaFIlVZDp76/?utm_medium=share_sheet'],[],0,0,1,[],[],https://twitter.com/TiagoBorges03/status/1497301110222118917,False,,0,,,,,,,,[],,,,
1497300880890159107,1497300880890159107,2022-02-25 20:02:03 UTC,2022-02-25,20:02:03,+0000,26993709,60it,60IT,,"Wanted used servers Cisco laptops computers networking  https://t.co/4XLPoyBrhp #itad #servers #cisco #dell #ibm #hp #supermicro #networking #computers #monitors February 25, 2022 at 08:02PM",en,[],['http://www.60it.com/sell-cisco'],[],0,0,0,"['itad', 'servers', 'cisco', 'dell', 'ibm', 'hp', 'supermicro', 'networking', 'computers', 'monitors']",[],https://twitter.com/60IT/status/1497300880890159107,False,,0,,,,,,,,[],,,,
1497300731036151814,1497299357875507203,2022-02-25 20:01:27 UTC,2022-02-25,20:01:27,+0000,1072026433868972032,bastanissa,🐼,,@Cisco_Ze Oui c’est ça les têtes 😂,fr,[],[],[],1,0,1,[],[],https://twitter.com/BastaNissa/status/1497300731036151814,False,,0,,,,,,,,"[{'screen_name': 'Cisco_Ze', 'name': 'ZeCisco\U0001f9a6🆗️', 'id': '113274832'}]",,,,
1497300564593590276,1497300564593590276,2022-02-25 20:00:47 UTC,2022-02-25,20:00:47,+0000,51278095,gsnorcal,Girl Scouts NorCal,,"Heartfelt thanks to Cisco Systems, Inc. for their support for Lead the Way, a powerful weekend leadership conference for Bay Area teens.  https://t.co/dArIT3GZYh",en,[],[],['https://pbs.twimg.com/media/FMd67SCWYAAWwp4.jpg'],0,0,0,[],[],https://twitter.com/GSNorCal/status/1497300564593590276,False,,1,https://pbs.twimg.com/media/FMd67SCWYAAWwp4.jpg,,,,,,,[],,,,
1497304929043730440,1497304929043730440,2022-02-25 20:18:08 UTC,2022-02-25,20:18:08,+0000,61604535,rstaynings,Richard Staynings,,Cisco has released software updates to address four #security #vulnerabilities in its software that could be weaponized by malicious actors to take control of affected systems.  https://t.co/Z5WM6Zb87r,en,[],['https://lnkd.in/eQuGNckj'],[],0,0,0,"['security', 'vulnerabilities']",[],https://twitter.com/rstaynings/status/1497304929043730440,False,,0,,,,,,,,[],,,,
1497304634343530498,1496952694254313476,2022-02-25 20:16:58 UTC,2022-02-25,20:16:58,+0000,1469001543991103497,sleepergamer11,🔺,,@cisco_fish  https://t.co/DAV8YMCDSR,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FMd-oFGWQBAW2Rs.jpg'],0,0,0,[],[],https://twitter.com/Sleepergamer11/status/1497304634343530498,False,,1,https://pbs.twimg.com/tweet_video_thumb/FMd-oFGWQBAW2Rs.jpg,,,,,,,[],,,,
1497304611400695811,1497304611400695811,2022-02-25 20:16:52 UTC,2022-02-25,20:16:52,+0000,3315899693,bocannagomez,Anna Gomez,,"RT ndbridge ""Made in the USA, Bridge Operator Console for Cisco and Microsoft Unified Communications. #MicrosoftTeams #Cisco  https://t.co/wfdI7dBhLe  https://t.co/htHEPeFViG""",en,[],['http://www.bridgeoc.com'],['https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png'],0,0,0,"['microsoftteams', 'cisco']",[],https://twitter.com/BOCannagomez/status/1497304611400695811,False,,1,https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png,,,,,,,[],,,,
1497303666633560065,1496665559705944067,2022-02-25 20:13:07 UTC,2022-02-25,20:13:07,+0000,2951320729,jayy_roldan,Joe Roldan,,@cisco_matick41 Ima check ! Thanks bro,en,[],[],[],0,0,0,[],[],https://twitter.com/Jayy_Roldan/status/1497303666633560065,False,,0,,,,,,,,"[{'screen_name': 'cisco_matick41', 'name': 'Cisco Lopez', 'id': '1445130200484696070'}]",,,,
1497303631456096260,1497303631456096260,2022-02-25 20:12:58 UTC,2022-02-25,20:12:58,+0000,1457306403652132867,jasoncaptaindr1,jason captain drake,,"this,  martian university,  is, ""Novell schools""  its, networks engineering,  ""cable guy,  fucks, the problem of ""who is younger, and who is older,  when you are, 24,  ""he still thinks,  ""it doesnt play role in career,  and, ""blows you on, Cisco,",en,[],[],[],0,0,0,[],[],https://twitter.com/jasoncaptaindr1/status/1497303631456096260,False,,0,,,,,,,,[],,,,
1497303254467858435,1497303254467858435,2022-02-25 20:11:29 UTC,2022-02-25,20:11:29,+0000,223619689,ndbridge,Bridge OC #MicrosoftTeams #Cisco #Ringcentral,,"Made in the USA, Bridge Operator Console for Cisco and Microsoft Unified Communications. #MicrosoftTeams #Cisco  https://t.co/Lmei3XhzBL  https://t.co/w0goxaeUNy",en,[],['http://www.bridgeoc.com'],['https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png'],0,0,0,"['microsoftteams', 'cisco']",[],https://twitter.com/ndbridge/status/1497303254467858435,False,,1,https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png,,,,,,,[],,,,
1497303248922976257,1497303248922976257,2022-02-25 20:11:27 UTC,2022-02-25,20:11:27,+0000,1633201718,sandalinhax,Mizukage,,último dia na repro e foi último dia dos R2s tbm mds há um cisco de chorar odeio fim de ciclos  https://t.co/mjTXgkbZE7,pt,[],[],[],1,0,0,[],[],https://twitter.com/sandalinhax/status/1497303248922976257,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1461112766626992135/pu/img/U9c0qKhIXOt5JIQh.jpg,,,,,,,[],,,,
1497303195541852163,1497255192110288896,2022-02-25 20:11:15 UTC,2022-02-25,20:11:15,+0000,1255466263352094722,roncross_67,Ukraine has earned its Democracy 🇺🇸 🇺🇦 🌵 💉,,@ThatEricAlper If you're goin' to San Fran-Cisco Be sure to wear some flowers in your hair...,en,[],[],[],0,0,0,[],[],https://twitter.com/RonCross_67/status/1497303195541852163,False,,0,,,,,,,,"[{'screen_name': 'ThatEricAlper', 'name': 'Eric Alper 🎧', 'id': '22018221'}]",,,,
1497303095717466114,1497303095717466114,2022-02-25 20:10:51 UTC,2022-02-25,20:10:51,+0000,149109780,cybersecdn,Cyber Security Daily News,,Cisco firewall users must update or risk missing out on security intelligence updates  https://t.co/QnxZj1r3fz #threatintel,en,[],['https://www.cisco.com/c/en/us/support/docs/field-notices/723/fn72332.html?emailclick=CNSemail'],[],0,0,0,['threatintel'],[],https://twitter.com/CyberSecDN/status/1497303095717466114,False,,0,,,,,,,,[],,,,
1497303057373310982,1497289707843055617,2022-02-25 20:10:42 UTC,2022-02-25,20:10:42,+0000,1542261199,alejandrosadiz,Alejandro الكسندر 🔸,,"@ReneGood @edelamadrid Generalmente los empresarios que están a la expectativa de ""apoyos de gobierno"" son los que más explotan porque el dinero no lo reinvierten.   Pero hay muchas grandes empresas en México que pagan muy bien, ve a DHL, Cisco, Bimbo, Coca Cola, AT&amp;T... Necesitamos más de ellas.",es,[],[],[],1,0,0,[],[],https://twitter.com/alejandrosadiz/status/1497303057373310982,False,,0,,,,,,,,"[{'screen_name': 'ReneGood', 'name': 'Rene Bueno', 'id': '30290488'}, {'screen_name': 'edelamadrid', 'name': 'Enrique de la Madrid', 'id': '225288825'}]",,,,
1497302883703865344,1496525547962347525,2022-02-25 20:10:00 UTC,2022-02-25,20:10:00,+0000,1483195003971244036,howard7050,Howard,,@DrAndrewSchwarz I think Cisco was more lucky than smart. Cisco conducted analysis to understand the business and future impact. Although the aggressive timeline and budget was luck! Many risk could have realized and cause major issues that would derail the implementation.,en,[],[],[],0,0,0,[],[],https://twitter.com/Howard7050/status/1497302883703865344,False,,0,,,,,,,,"[{'screen_name': 'DrAndrewSchwarz', 'name': 'Dr. Andrew Schwarz', 'id': '859579674007146496'}]",,,,
1497302499459579914,1497302499459579914,2022-02-25 20:08:29 UTC,2022-02-25,20:08:29,+0000,1133912372509384705,diegolopessx,Diego,,caiu um cisco no meu olho,pt,[],[],[],0,0,0,[],[],https://twitter.com/diegolopessx/status/1497302499459579914,False,https://twitter.com/clistenescarlos/status/1496905721656778753,0,,,,,,,,[],,,,
1497302357859717126,1497302357859717126,2022-02-25 20:07:55 UTC,2022-02-25,20:07:55,+0000,966798690491891712,angelfireeast24,angelfireeast,,I'm so glad Catilin will be third wheeling Frost and ChillLame and not WA and it's always so cringe when she third wheels them at team parties after Cisco got a gf,en,[],[],[],0,0,1,[],[],https://twitter.com/angelfireeast24/status/1497302357859717126,False,,0,,,,,,,,[],,,,
1497302225751879682,1496980435850743809,2022-02-25 20:07:23 UTC,2022-02-25,20:07:23,+0000,628983567,ibarra3julia,JULES ✨,,@cisco_flores10 yeah &amp; i have to use premium gas 🙄 kill me now !,en,[],[],[],0,0,1,[],[],https://twitter.com/Ibarra3Julia/status/1497302225751879682,False,,0,,,,,,,,"[{'screen_name': 'cisco_flores10', 'name': 'Cisco Anthony', 'id': '1202778912'}]",,,,
1497301939536736260,1497301939536736260,2022-02-25 20:06:15 UTC,2022-02-25,20:06:15,+0000,48117689,carlossolisd,Carlos Solis,,"#Leido en ""Irrompible"" de Cisco Garcia  «Encuentra lo que amas y deja que te mate». Charles Bukowski  #MeGusta #Frases #FrasesMotivadoras  https://t.co/Y0CuOjmKCY",es,[],[],['https://pbs.twimg.com/media/FMd7_TpXsAEQv2q.jpg'],0,0,0,"['leido', 'megusta', 'frases', 'frasesmotivadoras']",[],https://twitter.com/carlossolisd/status/1497301939536736260,False,,1,https://pbs.twimg.com/media/FMd7_TpXsAEQv2q.jpg,,,,,,,[],,,,
1497301631947399172,1497301631947399172,2022-02-25 20:05:02 UTC,2022-02-25,20:05:02,+0000,453374754,saplatinamerica,saplatinamerica,,Reserva un espacio en tu calendario para conmemorar el #DíaInternacionaldelaMujer. ♀ ¡Únete a personalidades latinoamericanas para hablar sobre la importancia de la equidad de género para un mañana más sostenible! Suscribirse:  https://t.co/jUMRkWbks0 @cristinapalmaka @Cisco  https://t.co/9X6RFS7cVs,es,"[{'screen_name': 'cristinapalmaka', 'name': 'cristina palmaka', 'id': '33598246'}, {'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}]",['https://sap.to/6019KwBbF'],['https://pbs.twimg.com/media/FMd75hBWUA027-L.jpg'],0,0,0,['díainternacionaldelamujer'],[],https://twitter.com/SAPLatinAmerica/status/1497301631947399172,False,,1,https://pbs.twimg.com/media/FMd75hBWUA027-L.jpg,,,,,,,[],,,,
1497301467195129861,1497301467195129861,2022-02-25 20:04:22 UTC,2022-02-25,20:04:22,+0000,763794992955621376,rhinonetworkshq,Rhino Networks,,📣 EXCITING NEWS! Meraki has just increased the maximum bandwidth capabilities for all MX67 and MX68 models from 450 Mbps to 600 Mbps.    https://t.co/TWiWHzzkpK  #Cisco #Meraki #MX67 #MX68 #Security #TechNews  https://t.co/1I1Rje7xvU,en,[],['https://www.rhinonetworks.com/shop/category/security-appliances'],['https://pbs.twimg.com/media/FMd7v-YXwAEEmMb.jpg'],0,0,0,"['cisco', 'meraki', 'mx67', 'mx68', 'security', 'technews']",[],https://twitter.com/RhinoNetworksHQ/status/1497301467195129861,False,,1,https://pbs.twimg.com/media/FMd7v-YXwAEEmMb.jpg,,,,,,,[],,,,
1497301110222118917,1497301110222118917,2022-02-25 20:02:57 UTC,2022-02-25,20:02:57,+0000,1258523065157328898,tiagoborges03,Tiago,,Caiu um cisco aqui no meus olhos❤ https://t.co/FNHgSJtxll,pt,[],['https://www.instagram.com/reel/CaFIlVZDp76/?utm_medium=share_sheet'],[],0,0,1,[],[],https://twitter.com/TiagoBorges03/status/1497301110222118917,False,,0,,,,,,,,[],,,,
1497300880890159107,1497300880890159107,2022-02-25 20:02:03 UTC,2022-02-25,20:02:03,+0000,26993709,60it,60IT,,"Wanted used servers Cisco laptops computers networking  https://t.co/4XLPoyBrhp #itad #servers #cisco #dell #ibm #hp #supermicro #networking #computers #monitors February 25, 2022 at 08:02PM",en,[],['http://www.60it.com/sell-cisco'],[],0,0,0,"['itad', 'servers', 'cisco', 'dell', 'ibm', 'hp', 'supermicro', 'networking', 'computers', 'monitors']",[],https://twitter.com/60IT/status/1497300880890159107,False,,0,,,,,,,,[],,,,
1497300731036151814,1497299357875507203,2022-02-25 20:01:27 UTC,2022-02-25,20:01:27,+0000,1072026433868972032,bastanissa,🐼,,@Cisco_Ze Oui c’est ça les têtes 😂,fr,[],[],[],1,0,1,[],[],https://twitter.com/BastaNissa/status/1497300731036151814,False,,0,,,,,,,,"[{'screen_name': 'Cisco_Ze', 'name': 'ZeCisco\U0001f9a6🆗️', 'id': '113274832'}]",,,,
1497305232551862278,1497305232551862278,2022-02-25 20:19:20 UTC,2022-02-25,20:19:20,+0000,1134049078424162304,newsfilterio,Investor News,,Cisco Is A Free Cash Flow Cow Supported By Fortress-Like Balance Sheet $CSCO  https://t.co/xoPbeeEFuF,en,[],['https://newsfilter.io/articles/cisco-is-a-free-cash-flow-cow-supported-by-fortress-like-balance-sheet-59f17595007ce2a331805e8c7896bbfc'],[],0,0,0,[],['csco'],https://twitter.com/newsfilterio/status/1497305232551862278,False,,0,,,,,,,,[],,,,
1497304929043730440,1497304929043730440,2022-02-25 20:18:08 UTC,2022-02-25,20:18:08,+0000,61604535,rstaynings,Richard Staynings,,Cisco has released software updates to address four #security #vulnerabilities in its software that could be weaponized by malicious actors to take control of affected systems.  https://t.co/Z5WM6Zb87r,en,[],['https://lnkd.in/eQuGNckj'],[],0,0,0,"['security', 'vulnerabilities']",[],https://twitter.com/rstaynings/status/1497304929043730440,False,,0,,,,,,,,[],,,,
1497304634343530498,1496952694254313476,2022-02-25 20:16:58 UTC,2022-02-25,20:16:58,+0000,1469001543991103497,sleepergamer11,🔺,,@cisco_fish  https://t.co/DAV8YMCDSR,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FMd-oFGWQBAW2Rs.jpg'],0,0,0,[],[],https://twitter.com/Sleepergamer11/status/1497304634343530498,False,,1,https://pbs.twimg.com/tweet_video_thumb/FMd-oFGWQBAW2Rs.jpg,,,,,,,[],,,,
1497304611400695811,1497304611400695811,2022-02-25 20:16:52 UTC,2022-02-25,20:16:52,+0000,3315899693,bocannagomez,Anna Gomez,,"RT ndbridge ""Made in the USA, Bridge Operator Console for Cisco and Microsoft Unified Communications. #MicrosoftTeams #Cisco  https://t.co/wfdI7dBhLe  https://t.co/htHEPeFViG""",en,[],['http://www.bridgeoc.com'],['https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png'],0,0,0,"['microsoftteams', 'cisco']",[],https://twitter.com/BOCannagomez/status/1497304611400695811,False,,1,https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png,,,,,,,[],,,,
1497303666633560065,1496665559705944067,2022-02-25 20:13:07 UTC,2022-02-25,20:13:07,+0000,2951320729,jayy_roldan,Joe Roldan,,@cisco_matick41 Ima check ! Thanks bro,en,[],[],[],0,0,0,[],[],https://twitter.com/Jayy_Roldan/status/1497303666633560065,False,,0,,,,,,,,"[{'screen_name': 'cisco_matick41', 'name': 'Cisco Lopez', 'id': '1445130200484696070'}]",,,,
1497303631456096260,1497303631456096260,2022-02-25 20:12:58 UTC,2022-02-25,20:12:58,+0000,1457306403652132867,jasoncaptaindr1,jason captain drake,,"this,  martian university,  is, ""Novell schools""  its, networks engineering,  ""cable guy,  fucks, the problem of ""who is younger, and who is older,  when you are, 24,  ""he still thinks,  ""it doesnt play role in career,  and, ""blows you on, Cisco,",en,[],[],[],0,0,0,[],[],https://twitter.com/jasoncaptaindr1/status/1497303631456096260,False,,0,,,,,,,,[],,,,
1497303254467858435,1497303254467858435,2022-02-25 20:11:29 UTC,2022-02-25,20:11:29,+0000,223619689,ndbridge,Bridge OC #MicrosoftTeams #Cisco #Ringcentral,,"Made in the USA, Bridge Operator Console for Cisco and Microsoft Unified Communications. #MicrosoftTeams #Cisco  https://t.co/Lmei3XhzBL  https://t.co/w0goxaeUNy",en,[],['http://www.bridgeoc.com'],['https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png'],0,0,0,"['microsoftteams', 'cisco']",[],https://twitter.com/ndbridge/status/1497303254467858435,False,,1,https://pbs.twimg.com/media/FMd9X-SXIAIXqqc.png,,,,,,,[],,,,
1497303248922976257,1497303248922976257,2022-02-25 20:11:27 UTC,2022-02-25,20:11:27,+0000,1633201718,sandalinhax,Mizukage,,último dia na repro e foi último dia dos R2s tbm mds há um cisco de chorar odeio fim de ciclos  https://t.co/mjTXgkbZE7,pt,[],[],[],1,0,0,[],[],https://twitter.com/sandalinhax/status/1497303248922976257,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1461112766626992135/pu/img/U9c0qKhIXOt5JIQh.jpg,,,,,,,[],,,,
1497303195541852163,1497255192110288896,2022-02-25 20:11:15 UTC,2022-02-25,20:11:15,+0000,1255466263352094722,roncross_67,Ukraine has earned its Democracy 🇺🇸 🇺🇦 🌵 💉,,@ThatEricAlper If you're goin' to San Fran-Cisco Be sure to wear some flowers in your hair...,en,[],[],[],0,0,0,[],[],https://twitter.com/RonCross_67/status/1497303195541852163,False,,0,,,,,,,,"[{'screen_name': 'ThatEricAlper', 'name': 'Eric Alper 🎧', 'id': '22018221'}]",,,,
1497303095717466114,1497303095717466114,2022-02-25 20:10:51 UTC,2022-02-25,20:10:51,+0000,149109780,cybersecdn,Cyber Security Daily News,,Cisco firewall users must update or risk missing out on security intelligence updates  https://t.co/QnxZj1r3fz #threatintel,en,[],['https://www.cisco.com/c/en/us/support/docs/field-notices/723/fn72332.html?emailclick=CNSemail'],[],0,0,0,['threatintel'],[],https://twitter.com/CyberSecDN/status/1497303095717466114,False,,0,,,,,,,,[],,,,
