id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1497243147642052612,1497241910569836577,2022-02-25 16:12:38 UTC,2022-02-25,16:12:38,+0000,1313139894232010752,gabrielapenasz,GABRIEL ぼろきれ 🌹👁️,,"@jjJolyne19 Então vc não é nerdola totalmente, é um projeto de nerdola, mas é só conversar com eles via internet. Na Net todo anti social vira o mais social do mundo",pt,[],[],[],0,0,0,[],[],https://twitter.com/gabrielApenasz/status/1497243147642052612,False,,0,,,,,,,,"[{'screen_name': 'jjJolyne19', 'name': ""Lᥱr᥆ᥣᥱr᥆ᥣᥱᥱ'♡s Hutao & Diluc"", 'id': '1275602530731524103'}]",,,,
1497243147445075968,1497243147445075968,2022-02-25 16:12:38 UTC,2022-02-25,16:12:38,+0000,1338338669489340416,__ru_kame_hoku,ru,,なんだこれは…！！迷う  KAT-TUN「甘い曲」募集｜Johnny's net：ファンクラブ  https://t.co/Ldi4Hbuu2V,ja,[],['https://www.fc-member.johnnys-net.jp/cform/input/code/220225_kt'],[],0,0,0,[],[],https://twitter.com/__ru_kame_hoku/status/1497243147445075968,False,,0,,,,,,,,[],,,,
1497243144559153155,1497214658792538134,2022-02-25 16:12:37 UTC,2022-02-25,16:12:37,+0000,1467549147960127492,maidnoellehorny,Noelle Maid,,@Guga190407 @hentais_net Tbm quero,pt,[],[],[],0,0,0,[],[],https://twitter.com/MaidNoelleHorny/status/1497243144559153155,False,,0,,,,,,,,"[{'screen_name': 'Guga190407', 'name': 'Guga190407', 'id': '1390747058601091072'}, {'screen_name': 'hentais_net', 'name': 'Hentais censurados por comentários na net ☂️', 'id': '1473676996957855753'}]",,,,
1497243144525684742,1497229188029370368,2022-02-25 16:12:37 UTC,2022-02-25,16:12:37,+0000,1157068524285825024,kayraylmz08,Kayra Yılmaz,,@NeoRock06 yemin ederim ana avrat sövesim geldi koça abi saka misin ya okben ya da metecan olur da nasil harika bir sezon geciren egehan olmaz burda net art niyet ararim baska bir aciklamasi yok,tr,[],[],[],0,0,0,[],[],https://twitter.com/kayraylmz08/status/1497243144525684742,False,,0,,,,,,,,"[{'screen_name': 'NeoRock06', 'name': 'Ferhat Yeşiltaş', 'id': '191155362'}]",,,,
1497243144080936960,1497243144080936960,2022-02-25 16:12:37 UTC,2022-02-25,16:12:37,+0000,2162908021,nebusesi,Buse,,"İnsanlara neden net olmak bu kadar zor geliyor anlamıyorum. Kimse ne dağları delmenizi istiyor, ne de imkansızı imkanlı kılmayı. Sadece belki ve acabalarla kimseyi yormayın, bu ne kadar zor olabilir ki.",tr,[],[],[],1,2,31,[],[],https://twitter.com/nebusesi/status/1497243144080936960,False,,0,,,,,,,,[],,,,
1497243137986764801,1497240579020922911,2022-02-25 16:12:36 UTC,2022-02-25,16:12:36,+0000,1460962579749212169,dazdon10,Darren Don,,@ChronicleNUFC Put the ball in the net,en,[],[],[],0,0,0,[],[],https://twitter.com/DazDon10/status/1497243137986764801,False,,0,,,,,,,,"[{'screen_name': 'ChronicleNUFC', 'name': 'The Chronicle', 'id': '65033270'}]",,,,
1497243131489787905,1497240437291196430,2022-02-25 16:12:34 UTC,2022-02-25,16:12:34,+0000,977060784755834880,annebruijne,Anne fait tout 🔨🔧🪚,,@DCF_NL Net in de supermarkt ongeveer 6 mensen.,nl,[],[],[],0,0,0,[],[],https://twitter.com/AnneBruijne/status/1497243131489787905,False,,0,,,,,,,,"[{'screen_name': 'DCF_NL', 'name': 'Dennis', 'id': '338448617'}]",,,,
1497243124523020289,1497230720447750152,2022-02-25 16:12:32 UTC,2022-02-25,16:12:32,+0000,1462108789847601166,floatingoliver,(Flöten Ollo) Schmolliver🎣,,@Jojoeingogo Sadly. Es hat grad echt net spaß gemacht zu spielen,de,[],[],[],0,0,1,[],[],https://twitter.com/FloatingOliver/status/1497243124523020289,False,,0,,,,,,,,"[{'screen_name': 'Jojoeingogo', 'name': '\U0001f90dJoJo\U0001f90d CR: One Piece', 'id': '1375901017401876481'}]",,,,
1497243111340359681,1497242127591432199,2022-02-25 16:12:29 UTC,2022-02-25,16:12:29,+0000,1319556391477170176,trafalgarlee,Urahara 🦉,,@m2r_29 @OffTrack_FR @CRASH_NET_F1 Oui et apparemment plus marqué que chez Ferrari,fr,[],[],[],1,0,0,[],[],https://twitter.com/TrafalgarLee/status/1497243111340359681,False,,0,,,,,,,,"[{'screen_name': 'm2r_29', 'name': 'Réda', 'id': '2207821360'}, {'screen_name': 'OffTrack_FR', 'name': 'Off Track', 'id': '1423425698807549953'}, {'screen_name': 'CRASH_NET_F1', 'name': 'Crash F1', 'id': '2229615961'}]",,,,
1497243109956243463,1119710264021008384,2022-02-25 16:12:29 UTC,2022-02-25,16:12:29,+0000,48639042,martinbrampton,Martin Brampton,,"@ianbrow97534170 @Cypress_NL @RichwoodsAus @swcrisis @Barbarajdurkin @IcnirpMick @freddie07068768 @BrknMan @johnson_wrjohn1 @chimera414 @Tcaddy5 @IngersolRobert @nikkiboy180 @Carlos_S01 @Barrtecforever @WayneAllanH @footofwrath @dick_zinno @KeillerDon @insane_voice @OffGridTech_net @markp1950 @Royalacresrod @DawnTJ90 @BobANDE42235496 @plindseyusa @textranquilo @DickMackintosh @WinWithScience @douglasritz @cydney0071 @IanDJbrown2 @MarionMartin199 @riskparty63 @EDavidAn @mike_maric @Paul204731131 @drolkrad_ehT @DrDMurray1 @weberj502 @JimTheSSR @OldGrump9 @cjtjgeol @moonrakin @Anna98831 @sueytonius @JsharkJill @spock627corfu @smith_bahn @Never_Sur_ender I think he was talking about scientific papers, published in reputable journals. And just saying “Guardian” isn’t an argument. If you disagree, you need to show evidence that it is wrong.",en,[],[],[],0,0,3,[],[],https://twitter.com/MartinBrampton/status/1497243109956243463,False,,0,,,,,,,,"[{'screen_name': 'ianbrow97534170', 'name': 'ian brown', 'id': '847015407307378688'}, {'screen_name': 'Cypress_NL', 'name': 'Cypress (⧖)', 'id': '256231204'}, {'screen_name': 'RichwoodsAus', 'name': 'Richard Woods', 'id': '4275805154'}, {'screen_name': 'swcrisis', 'name': 'Jack Eddyfier', 'id': '25805685'}, {'screen_name': 'Barbarajdurkin', 'name': 'Barbara Durkin', 'id': '117142709'}, {'screen_name': 'IcnirpMick', 'name': 'mick', 'id': '539826961'}, {'screen_name': 'freddie07068768', 'name': 'freddie', 'id': '1392601380985135107'}, {'screen_name': 'BrknMan', 'name': 'Bestevel ♻️🌍🤗💚#GTTO', 'id': '271132722'}, {'screen_name': 'johnson_wrjohn1', 'name': 'William Johnson', 'id': '3099834428'}, {'screen_name': 'chimera414', 'name': '💧🌿🏝Ross McPherson🐳🐟🐬', 'id': '860412132109697025'}, {'screen_name': 'Tcaddy5', 'name': 'Tcaddy', 'id': '1174330971958775808'}, {'screen_name': 'IngersolRobert', 'name': 'Robert Ingersol', 'id': '748583847982411776'}, {'screen_name': 'nikkiboy180', 'name': 'Nick Price 🇬🇧🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'id': '69545628'}, {'screen_name': 'Carlos_S01', 'name': 'Mr. Brummbär🇺🇸🇲🇽🤠', 'id': '115858838'}, {'screen_name': 'Barrtecforever', 'name': 'Barry Carter', 'id': '1248219102453338113'}, {'screen_name': 'WayneAllanH', 'name': 'Wayne Allan', 'id': '969296197037965312'}, {'screen_name': 'footofwrath', 'name': 'Andrew Longhurst', 'id': '844999146427875328'}, {'screen_name': 'dick_zinno', 'name': 'Dick Zinno', 'id': '795745315848536065'}, {'screen_name': 'KeillerDon', 'name': 'DonKeiller', 'id': '1081945529112821762'}, {'screen_name': 'insane_voice', 'name': 'Voice Of Insane', 'id': '867077976210513920'}, {'screen_name': 'OffGridTech_net', 'name': 'Off-Grid Tech', 'id': '1471172267665084416'}, {'screen_name': 'markp1950', 'name': 'Mark Potochnik', 'id': '34221201'}, {'screen_name': 'Royalacresrod', 'name': 'Rod Hummel', 'id': '580137293'}, {'screen_name': 'DawnTJ90', 'name': '𝔻𝕒𝕨𝕟𝕋𝕁𝟡𝟘™ 🇵🇭💖🇨🇦 Climate of Dawn', 'id': '1090739797386117121'}, {'screen_name': 'BobANDE42235496', 'name': 'Bob ANDERSON', 'id': '1407497896090603528'}, {'screen_name': 'plindseyusa', 'name': 'Paul Lindsey', 'id': '593164359'}, {'screen_name': 'textranquilo', 'name': 'Textranquilo', 'id': '794655463250006018'}, {'screen_name': 'DickMackintosh', 'name': 'Dick Mackintosh🌹#IStandWithJeremyCorbyn', 'id': '853711446'}, {'screen_name': 'WinWithScience', 'name': 'WinWithScience', 'id': '1448089834254336000'}, {'screen_name': 'douglasritz', 'name': 'Douglas Ritz\U0001f9d0', 'id': '15611093'}, {'screen_name': 'cydney0071', 'name': 'Septimus Trelaw', 'id': '1000330349161992192'}, {'screen_name': 'IanDJbrown2', 'name': 'Ian DJ brown', 'id': '945848789587304449'}, {'screen_name': 'MarionMartin199', 'name': '𝐌𝐚𝐫𝐢𝐨𝐧 𝐌𝐚𝐫𝐭𝐢𝐧', 'id': '1462353888313491458'}, {'screen_name': 'riskparty63', 'name': 'cyril widdershoven', 'id': '248876047'}, {'screen_name': 'EDavidAn', 'name': 'David Anstee', 'id': '21948091'}, {'screen_name': 'mike_maric', 'name': 'Mike', 'id': '742176850957328384'}, {'screen_name': 'Paul204731131', 'name': 'Paul', 'id': '1456303150403493896'}, {'screen_name': 'drolkrad_ehT', 'name': 'What the Hell❓ 🔥🔥🔥', 'id': '801253375'}, {'screen_name': 'DrDMurray1', 'name': 'Dr D Murray', 'id': '2782280880'}, {'screen_name': 'weberj502', 'name': 'J Dubb', 'id': '17883152'}, {'screen_name': 'JimTheSSR', 'name': 'James Bolivar DiGriz', 'id': '4468768353'}, {'screen_name': 'OldGrump9', 'name': 'Old Man', 'id': '2882772716'}, {'screen_name': 'cjtjgeol', 'name': 'cjtjgeol', 'id': '1200326345680539649'}, {'screen_name': 'moonrakin', 'name': 'Moonrakinski', 'id': '2376298526'}, {'screen_name': 'Anna98831', 'name': 'Anna - Renewable energy recovery🌏🌞🌿🐨🐝🦇🦐🐟🦈', 'id': '1116498239002267648'}, {'screen_name': 'sueytonius', 'name': 'Sueytonius', 'id': '1373060042'}, {'screen_name': 'JsharkJill', 'name': 'Jill', 'id': '4681765104'}, {'screen_name': 'spock627corfu', 'name': ""Where's Your Data?"", 'id': '7692132'}, {'screen_name': 'smith_bahn', 'name': 'Bahn Smith🥋', 'id': '1244374235105177601'}, {'screen_name': 'Never_Sur_ender', 'name': 'Silence Dogood', 'id': '944962647576920064'}]",,,,
1497243109159178242,1497228235989413888,2022-02-25 16:12:29 UTC,2022-02-25,16:12:29,+0000,1496068090794237955,faizras62194210,Faiz Rasool,,@a_water_soul Net sales,en,[],[],[],0,0,0,[],[],https://twitter.com/FaizRas62194210/status/1497243109159178242,False,,0,,,,,,,,"[{'screen_name': 'a_water_soul', 'name': 'water soul', 'id': '1493974548747751424'}]",,,,
1497243106525290498,1497191243167768577,2022-02-25 16:12:28 UTC,2022-02-25,16:12:28,+0000,1387070782539509763,mtkk0638,ÜMİT KÜÇÜK,,@kacsaatolduson Yanındakilerin kim olduğu net olarak görülüyor.,tr,[],[],[],0,0,0,[],[],https://twitter.com/MTKK0638/status/1497243106525290498,False,,0,,,,,,,,"[{'screen_name': 'kacsaatolduson', 'name': 'Kaç Saat Oldu?🌍', 'id': '2844388905'}]",,,,
1497243106139426817,1497122314672037911,2022-02-25 16:12:28 UTC,2022-02-25,16:12:28,+0000,720188012164997121,oriental__beat,𝓞𝓻𝓲𝓮𝓷𝓽𝓪𝓵__𝓑𝓮𝓪𝓽 ⬅😷➡,,"@wierdduk @bentheim70 Oh toeval, hoor net dat vluchtelingen uit Oekraine niet eerst via Ter Apel hoeven. Denk ook niet dat dat zo goed matcht met de lieverdjes die daar nu zitten, zacht uitgedrukt.",nl,[],[],[],0,0,0,[],[],https://twitter.com/Oriental__Beat/status/1497243106139426817,False,,0,,,,,,,,"[{'screen_name': 'wierdduk', 'name': 'Wierd Duk', 'id': '200098418'}, {'screen_name': 'bentheim70', 'name': 'Bentheim70', 'id': '1353297598631866374'}]",,,,
1497243100418351109,1497243100418351109,2022-02-25 16:12:27 UTC,2022-02-25,16:12:27,+0000,1334807779815673856,lucaspinkzz,console.log('lucaspinkz');,,é oq eu digo  muie na net,pt,[],[],[],0,0,1,[],[],https://twitter.com/lucaspinkzz/status/1497243100418351109,False,,0,,,,,,,,[],,,,
1497243097826316292,1497243097826316292,2022-02-25 16:12:26 UTC,2022-02-25,16:12:26,+0000,1184224743643340801,bynarkozcuu,Halil,,Mart ayına 3 gün kaldı  Bir yandan umut bir yandan kaygıyla artık net ve somut adımlar bekliyoruz.. @drfahrettinkoca @RTErdogan #CBSağlıkAtamasınaMartOnayı,tr,"[{'screen_name': 'drfahrettinkoca', 'name': 'dr. fahrettin koca', 'id': '1016198241417822208'}, {'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],0,3,2,['cbsağlıkatamasınamartonayı'],[],https://twitter.com/bynarkozcuu/status/1497243097826316292,False,,0,,,,,,,,[],,,,
1497243096903561217,1497242846310670348,2022-02-25 16:12:26 UTC,2022-02-25,16:12:26,+0000,1254857697708716032,fauconnier92,Joris Fauconnier,,@HardwerkendeVL 't is net door het ongeremd imperialisme van de NAVO dat dit conflict begonnen is,nl,[],[],[],1,0,2,[],[],https://twitter.com/Fauconnier92/status/1497243096903561217,False,,0,,,,,,,,"[{'screen_name': 'HardwerkendeVL', 'name': 'Hardwerkende Vlaming', 'id': '1222618137067167748'}]",,,,
1497243084827938817,1497207577444237325,2022-02-25 16:12:23 UTC,2022-02-25,16:12:23,+0000,1414588789415157762,hannotemming,Hanno Temming 🏳️‍🌈🇳🇱🇺🇲🇮🇱🇺🇦,,@fvdemocratie @thierrybaudet @ongehoordnedtv Poetin is al net zo gek als Baudet.  https://t.co/4FsfBK19Zr,nl,[],[],['https://pbs.twimg.com/media/FMdGotPWQAc9-_4.jpg'],0,0,0,[],[],https://twitter.com/HannoTemming/status/1497243084827938817,False,,1,https://pbs.twimg.com/media/FMdGotPWQAc9-_4.jpg,,,,,,,"[{'screen_name': 'fvdemocratie', 'name': 'Forum voor Democratie', 'id': '2822530175'}, {'screen_name': 'thierrybaudet', 'name': 'Thierry Baudet', 'id': '367703310'}, {'screen_name': 'ongehoordnedtv', 'name': 'Ongehoord Nederland TV', 'id': '1185577801501556742'}]",,,,
1497243083712389124,1496948872429506581,2022-02-25 16:12:23 UTC,2022-02-25,16:12:23,+0000,1428847994116378625,notaphd3,NotAphd3,,@SenWarren @POTUS Russia invaded Ukraine and the US continues to buy oil from Russia.    Explain this to the middle class.  Remember when we were a net exporter of oil and gas?,en,[],[],[],0,0,0,[],[],https://twitter.com/notaphd3/status/1497243083712389124,False,,0,,,,,,,,"[{'screen_name': 'SenWarren', 'name': 'Elizabeth Warren', 'id': '970207298'}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}]",,,,
1497243081715994629,1497243081715994629,2022-02-25 16:12:22 UTC,2022-02-25,16:12:22,+0000,1093848871711793154,naathr6,Naath,,"grazadeus a net voltou, bless",pt,[],[],[],0,0,1,[],[],https://twitter.com/NaathR6/status/1497243081715994629,False,,0,,,,,,,,[],,,,
1497243080180785153,1497243080180785153,2022-02-25 16:12:22 UTC,2022-02-25,16:12:22,+0000,954771902135963650,henkvan85116260,Henk van Dijk 🔊🔉🔈🔇,,Kan die #Poetin niet net zo onderuitgeschoffeld worden als die Apple Store gijzelnemer?  https://t.co/Z8ELyYTfOZ,nl,[],[],['https://pbs.twimg.com/tweet_video_thumb/FMdGpC6XoA05ekf.jpg'],0,0,0,['poetin'],[],https://twitter.com/Henkvan85116260/status/1497243080180785153,False,,1,https://pbs.twimg.com/tweet_video_thumb/FMdGpC6XoA05ekf.jpg,,,,,,,[],,,,
1497243066972839937,1497005926519382023,2022-02-25 16:12:19 UTC,2022-02-25,16:12:19,+0000,195495254,mcdanger7,Greg McDaniels,,@Garrett_Love The fact that US is still a net exporter of oil is the probably the greatest takeaway from this and makes this take of yours very ignorant.,en,[],[],[],0,0,0,[],[],https://twitter.com/mcdanger7/status/1497243066972839937,False,,0,,,,,,,,"[{'screen_name': 'Garrett_Love', 'name': 'Garrett Love', 'id': '53524514'}]",,,,
1497243058919940108,1497243058919940108,2022-02-25 16:12:17 UTC,2022-02-25,16:12:17,+0000,1374753606205898753,servandmrhn,Şervan,,Sn @drfahrettinkoca bu belirsizlik bizi tüketiyor net tarih vereceğiniz bir açıklama bekliyoruz... #CBSağlıkAtamasınaMartOnayı,tr,"[{'screen_name': 'drfahrettinkoca', 'name': 'dr. fahrettin koca', 'id': '1016198241417822208'}]",[],[],0,1,3,['cbsağlıkatamasınamartonayı'],[],https://twitter.com/servandmrhn/status/1497243058919940108,False,,0,,,,,,,,[],,,,
1497243058047524874,1497241516758155271,2022-02-25 16:12:17 UTC,2022-02-25,16:12:17,+0000,427561834,ayisigi,aylin,,@dayagiyedin net şu tip:,tr,[],[],[],0,0,7,[],[],https://twitter.com/ayisigi/status/1497243058047524874,False,https://twitter.com/mehmettaligumus/status/1159051011006369792,0,,,,,,,,"[{'screen_name': 'dayagiyedin', 'name': 'Dayakçı', 'id': '345901492'}]",,,,
1497243049176535047,1497243049176535047,2022-02-25 16:12:15 UTC,2022-02-25,16:12:15,+0000,1457838355266351111,judasgeit,Judasgeit,,Ik vertrouw de oorlogsverslaggeving van de media net zo veel als hun covid-verslaggeving.,nl,[],[],[],0,0,0,[],[],https://twitter.com/judasgeit/status/1497243049176535047,False,,0,,,,,,,,[],,,,
1497243041253531684,1497035468470378500,2022-02-25 16:12:13 UTC,2022-02-25,16:12:13,+0000,1426960464093892615,felypeeee1,felype,,"@ladeiraacima_ @Raivosadelrey @Matheus50Santos @lacerda a questão é que entre um negro gordo, um magrelo c 60 kilos e um negro c corpo Atlético vc sabe qual as mulheres preferem (mesmo que seja só na net) isso q o mano quis dizer",pt,[],[],[],0,0,0,[],[],https://twitter.com/Felypeeee1/status/1497243041253531684,False,,0,,,,,,,,"[{'screen_name': 'ladeiraacima_', 'name': 'pretriarca', 'id': '213088550'}, {'screen_name': 'Raivosadelrey', 'name': 'bad jenna.', 'id': '702340626625531905'}, {'screen_name': 'Matheus50Santos', 'name': 'Matheus S. | BBBralizado', 'id': '1380129210'}, {'screen_name': 'lacerda', 'name': 'łคcεяdค #BBB22', 'id': '237872146'}]",,,,
1497243040498528260,1496877541772062727,2022-02-25 16:12:12 UTC,2022-02-25,16:12:12,+0000,1464296284165390337,dmribx,DMRibx,,"@MannaJewellery @NotWoke69861523 @britt_brittdg @jtylerconway @IAMannalynnemcc @Americans We went from being the world's largest oil producer and net exporter to the number 4 producer and dependent on Russia, Iraq and OPEC.",en,[],[],[],0,0,0,[],[],https://twitter.com/DmRibx/status/1497243040498528260,False,,0,,,,,,,,"[{'screen_name': 'MannaJewellery', 'name': 'Bee150', 'id': '45342017'}, {'screen_name': 'NotWoke69861523', 'name': 'NotWoke', 'id': '1461731248406102022'}, {'screen_name': 'britt_brittdg', 'name': 'David B', 'id': '604189713'}, {'screen_name': 'jtylerconway', 'name': 'Tyler Conway', 'id': '42274753'}, {'screen_name': 'IAMannalynnemcc', 'name': 'AnnaLynne McCord', 'id': '105574103'}, {'screen_name': 'Americans', 'name': 'Мирослава Лебедева', 'id': '1248703733711556608'}]",,,,
1497243029442371587,1496876752039260160,2022-02-25 16:12:10 UTC,2022-02-25,16:12:10,+0000,3121516553,aromy621,Alex Romanoff,,"@MikeABCColumbia @Frady_180 @charleschap23 @Justin35416110 @duncandavid @NCAA Princeton has only had one good AKA quad 1 or 2 win this year and that was against us. Winning the Ivy League alone doesn’t make you a good team in the NCAA. Agreed on NET as a biased South Carolina fan, bring back RPI! Sitting pretty at 64",en,[],[],[],0,0,0,[],[],https://twitter.com/aromy621/status/1497243029442371587,False,,0,,,,,,,,"[{'screen_name': 'MikeABCColumbia', 'name': 'Mike Gillespie', 'id': '275318152'}, {'screen_name': 'Frady_180', 'name': 'Hunter Frady', 'id': '351705684'}, {'screen_name': 'charleschap23', 'name': 'Charles Chapman', 'id': '1581417720'}, {'screen_name': 'Justin35416110', 'name': 'Justin', 'id': '1111663068340199424'}, {'screen_name': 'duncandavid', 'name': 'David Duncan', 'id': '118532058'}, {'screen_name': 'NCAA', 'name': 'NCAA', 'id': '31122496'}]",,,,
1497243015882186753,1497243008315625475,2022-02-25 16:12:07 UTC,2022-02-25,16:12:07,+0000,1348396686406610944,fhhacks,Fantasy Hockey Hacks,,"#SJSharks | Reimer (45%) Rebounds. Sharks net minder lost previous 7 starts, w/ 4 of those losses coming in OT. 3.39 GAA, .900 SV%, -2.64 GSAA in that span.😬  🆚NYI: 44 Saves, 2.77 GAA, .936 SV%, 1.18 GSAA. #FantasyHockey #HockeyTwitter #NHL",en,[],[],[],1,0,0,"['sjsharks', 'fantasyhockey', 'hockeytwitter', 'nhl']",[],https://twitter.com/FHHacks/status/1497243015882186753,False,,0,,,,,,,,[],,,,
1497243015429201945,1497243015429201945,2022-02-25 16:12:06 UTC,2022-02-25,16:12:06,+0000,1451587800143380480,fransvan315,Fransie,,En zo is het maar net...,nl,[],[],[],0,0,0,[],[],https://twitter.com/fransvan315/status/1497243015429201945,False,https://twitter.com/anneliesfries/status/1497133528177336324,0,,,,,,,,[],,,,
1497243014007250949,1497243014007250949,2022-02-25 16:12:06 UTC,2022-02-25,16:12:06,+0000,47613241,thinkhobby,ScalperJoe,,Short Net Position for SOCIETE BIC 0.49% Isin FR0000120966 2022-02-25  https://t.co/vBBeMPvWq1 #SOCIETEBIC #AMFScanner,en,[],['https://bdif.amf-france.org/fr/details/2022E823087'],[],0,0,0,"['societebic', 'amfscanner']",[],https://twitter.com/ThinkHobby/status/1497243014007250949,False,,0,,,,,,,,[],,,,
1497242995292348422,1497242995292348422,2022-02-25 16:12:02 UTC,2022-02-25,16:12:02,+0000,4116964522,drowbb,Dαvأd βro᭙n 🪄𓀔🫖,,Net excise duty assessed in dollars on cannabis for fiscal years 2018-2019 and 2019-2020  https://t.co/o90Esi0JvK  https://t.co/m1Hh4vTzAb,en,[],['https://www.canada.ca/content/dam/cra-arc/prog-policy/stats/excise/duty/2020/tbl4-2020-e.pdf'],['https://pbs.twimg.com/media/FMdGgnSXoBcWjnJ.png'],0,0,1,[],[],https://twitter.com/drowbb/status/1497242995292348422,False,,1,https://pbs.twimg.com/media/FMdGgnSXoBcWjnJ.png,,,,,,,[],,,,
1497242994323476480,1497236500215443456,2022-02-25 16:12:01 UTC,2022-02-25,16:12:01,+0000,1019589470381887488,sportsguyaaron,Aaron Shelan,,"@BryanEscalera @AdamTaylorNBA First off, it was 8 players, so don’t exaggerate to try to make your point.  2nd-he’s going to run with an 8 man rotation in the playoffs so a blowout game in February isn’t a bad time to work on that.  3rd—Theis would have played if it wasn’t the Nets, which would have been 9.  https://t.co/RBw3gbIN2d",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FMdGj7hXIAINw9T.jpg'],1,0,0,[],[],https://twitter.com/SportsGuyAaron/status/1497242994323476480,False,,1,https://pbs.twimg.com/tweet_video_thumb/FMdGj7hXIAINw9T.jpg,,,,,,,"[{'screen_name': 'BryanEscalera', 'name': 'Ime Idiota', 'id': '590482275'}, {'screen_name': 'AdamTaylorNBA', 'name': 'Adam Taylor', 'id': '1014102611128193024'}]",,,,
1497242993182625796,1497242993182625796,2022-02-25 16:12:01 UTC,2022-02-25,16:12:01,+0000,251217703,russian_seaway,Отдых на море в RU,,@Tranzit_portal @j10802 @bulgaria_seaway @worldface_net @saki_seaway_ua Привет!,ru,"[{'screen_name': 'j10802', 'name': '#киевлянин', 'id': '148858686'}, {'screen_name': 'bulgaria_seaway', 'name': 'курорты болгарии', 'id': '297972678'}, {'screen_name': 'worldface_net', 'name': 'worldface.net', 'id': '168038057'}, {'screen_name': 'saki_seaway_ua', 'name': 'курорт саки, крым', 'id': '336653439'}]",[],[],0,0,0,[],[],https://twitter.com/russian_seaway/status/1497242993182625796,False,,0,,,,,,,,[],,,,
1497242982986260482,1497242982986260482,2022-02-25 16:11:59 UTC,2022-02-25,16:11:59,+0000,2427611786,gencfb80_goktug,Göktuğ Erdoğan,,Net bir tarih duymak istiyoruz #CBSağlıkAtamasınaMartOnayı,tr,[],[],[],0,4,5,['cbsağlıkatamasınamartonayı'],[],https://twitter.com/gencfb80_goktug/status/1497242982986260482,False,,0,,,,,,,,[],,,,
1497242982092730370,1497242638256197635,2022-02-25 16:11:59 UTC,2022-02-25,16:11:59,+0000,822987469385777156,unashacari,Unesh A.,,@StoolGreenie You act as if they are coming off a blowout win against a fully loaded Nets lol,en,[],[],[],2,0,0,[],[],https://twitter.com/UnashAcari/status/1497242982092730370,False,,0,,,,,,,,"[{'screen_name': 'StoolGreenie', 'name': 'Dan Greenberg', 'id': '299706956'}]",,,,
1497242976380080131,1493136839728766978,2022-02-25 16:11:57 UTC,2022-02-25,16:11:57,+0000,924118984215052289,miiya0711,ミイヤ,,@yupoyupo_net 前よりはちょっとマシになって来た気はします🥺 とりあえず診察してもらって、お嬢様と家族にとって良い方法を決められたらと思います☺️,ja,[],[],[],0,0,1,[],[],https://twitter.com/miiya0711/status/1497242976380080131,False,,0,,,,,,,,"[{'screen_name': 'yupoyupo_net', 'name': 'misa\U0001f966', 'id': '1357171372292624384'}]",,,,
1497242969166192640,1497242969166192640,2022-02-25 16:11:55 UTC,2022-02-25,16:11:55,+0000,1041653623367725062,juy_1990,John Lee,,@LiveSmart kaya ba walang net?  https://t.co/1t1u2quaAt,tl,[],[],['https://pbs.twimg.com/media/FMdGipTaIAExcsQ.jpg'],0,0,0,[],[],https://twitter.com/juy_1990/status/1497242969166192640,False,,1,https://pbs.twimg.com/media/FMdGipTaIAExcsQ.jpg,,,,,,,[],,,,
1497242965659602951,1497197659999907842,2022-02-25 16:11:55 UTC,2022-02-25,16:11:55,+0000,1462026494633521159,grandgeni,Grand Wizard of Tweets,,@BrianTRobb You listen to me Robb!  Only 3 of those wins are against teams with above .500 records!  Two of the 3 have been against a decimated Nets team!  It’s a mirage!  The Grand Wizard has spoken!,en,[],[],[],0,0,0,[],[],https://twitter.com/GrandGeni/status/1497242965659602951,False,,0,,,,,,,,"[{'screen_name': 'BrianTRobb', 'name': 'Brian Robb', 'id': '201482485'}]",,,,
1497242965600878595,1497242965600878595,2022-02-25 16:11:55 UTC,2022-02-25,16:11:55,+0000,1565131376,saydutsuzan,👆Suzan saydut💚🇦🇿🇹🇷@suzan343 💚🇹🇷,,Sovyetler Birliği acısını dagilisinin  Hesabı sorulacak galiba  Yaşadıkları darbelerin  Acısını çıkarıyor net belli . #Darbelerimtikami,tr,[],[],[],1,1,1,['darbelerimtikami'],[],https://twitter.com/saydutsuzan/status/1497242965600878595,False,https://twitter.com/yazarmuratakan/status/1497235041688199168,0,,,,,,,,[],,,,
